id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,opening_name,Number of moves in the opening phase
ejaSwZEr,True,24,resign,white,6+7,thekingdomcome,1361,thegrim123321,1383,Van't Kruijs Opening,1
3ZfA3gFa,True,23,resign,white,15+15,rookreversal,1217,thegrim123321,1399,English Opening: King's English Variation |  Two Knights Variation,4
WoOqoYEL,True,81,mate,white,15+30,thegrim123321,1387,ranie123,1447,Ruy Lopez,5
EgoW2NiE,False,34,resign,black,20+0,arrigo,1474,thegrim123321,1387,Scandinavian Defense,2
ZctgRAt4,True,103,mate,white,15+2,thegrim123321,1377,tecnoch,1351,Philidor Defense #2,4
VuZ0dzhO,True,29,resign,black,30+10,thegrim123321,1389,dantesmontecristo,1339,King's Pawn Game: McConnell Defense,4
1cvi4Z6K,False,22,resign,black,30+15,thegrim123321,1389,gallosantoss,1400,Philidor Defense #2,4
E83xJFBo,False,38,resign,white,10+0,morficle,1849,thegrim123321,1389,Scotch Game,5
hVSNfLer,True,46,mate,black,8+0,annael88,1395,thegrim123321,1378,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
XyM6zTew,True,23,outoftime,white,5+5,thegrim123321,1370,ziogasparo14,1257,Ruy Lopez: Bird Variation,6
5sEcA5zs,True,31,resign,white,10+3,thegrim123321,1360,tcgil,1332,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
wXnKMk3N,False,51,resign,white,10+0,andre94,1311,thegrim123321,1360,King's Pawn Game: Beyer Gambit,4
YPVYpEvm,False,87,mate,white,20+0,lanas2007,1714,thegrim123321,1360,Ruy Lopez: Classical Variation,6
rth667hB,True,31,mate,white,45+30,thegrim123321,1354,onafets26,1217,Italian Game,5
rb7lq7dT,True,38,resign,black,15+15,shivcool,1245,thegrim123321,1346,Queen's Gambit Accepted: Old Variation,5
hxMTrlzW,False,43,resign,white,10+4,thegrim123321,1346,batuhh,1099,Italian Game: Anti-Fried Liver Defense,6
hfNJtVnd,True,105,resign,white,9+2,thegrim123321,1336,an73r05,1287,King's Indian Attack: Keres Variation #2,4
ijtzfFex,False,87,outoftime,white,10+0,eideral,1580,krishubhi,1555,English Opening: Anglo-Scandinavian Defense,2
Uc64bIGE,False,36,mate,black,10+0,krishubhi,1555,eideral,1580,Sicilian Defense: Marshall Counterattack,6
o1qwAoUy,True,38,resign,black,6+6,myalcin64,1649,eideral,1547,French Defense: Advance Variation #4,6
voV4ekhS,True,110,resign,black,8+0,tutubelezza,1426,eideral,1527,French Defense: Knight Variation,3
VUCRbEm8,True,48,resign,black,15+0,eideral,1557,fva,1547,Ruy Lopez: Morphy Defense |  Caro Variation,8
LDLdtyDj,False,95,mate,white,5+8,eideral,1557,maumau62,1607,Nimzo-Indian Defense #2,5
Gr1n1AdP,False,70,mate,black,5+8,maumau62,1607,eideral,1557,Bird Opening,1
1TpYTEKR,False,42,resign,white,10+0,eideral,1557,arebest95,1632,Sicilian Defense: Open #3,7
AUzK1bj8,True,177,outoftime,white,10+3,au118,1535,eideral,1609,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
R5SfPQiB,True,114,mate,black,10+2,abel4865,1713,eideral,1558,Hungarian Opening: Indian Defense,2
VXdhNTk5,True,57,resign,white,10+2,eideral,1497,abel4865,1730,Owen Defense,2
kTRSenmv,True,57,resign,white,7+3,tca1004,1437,eideral,1552,Italian Game,5
FE7B5vY8,False,82,draw,draw,10+0,pkgirpade,1516,eideral,1552,Bird Opening,2
PEIWrbTQ,True,29,mate,white,7+3,eideral,1513,atorius,1456,Sicilian Defense,5
8hlHAFPF,True,70,resign,black,10+0,pablocas,1355,eideral,1478,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
BwBDbyKq,True,97,mate,white,10+0,tabellaria,1638,grubear,1614,Italian Game: Anti-Fried Liver Defense,6
E41MaCB9,True,99,resign,white,6+5,tabellaria,1613,rangelelbano,1934,Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit,11
UVbhSOnA,False,74,resign,black,10+0,f2f,1865,tabellaria,1613,Queen's Pawn Game: Torre Attack,5
HYMGpINp,True,48,mate,black,8+0,playforpleasure,1776,tabellaria,1587,Queen's Pawn Game,2
L9UeFctE,True,77,mate,white,15+0,tabellaria,1568,mattieuw2,1593,French Defense: Marshall Variation,6
DbYHY9Bc,True,80,resign,black,15+0,mattieuw2,1605,tabellaria,1546,Scandinavian Defense: Icelandic-Palme Gambit,6
7fftvkF6,True,35,resign,white,8+0,tabellaria,1518,snowden,1709,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
IlQp1eqc,True,33,resign,white,10+0,sombragris,1728,tabellaria,1527,Semi-Slav Defense: Noteboom Variation,8
atgsbOBS,True,87,mate,white,10+0,tabellaria,1515,blackphish,1379,Scandinavian Defense: Mieses-Kotroc Variation,4
Kx4jd1Oo,True,40,resign,black,10+0,tabellaria,1538,jabar72,1501,Robatsch (Modern) Defense,4
5vg0pHEg,True,54,resign,black,10+0,jabar72,1511,tabellaria,1516,Queen's Gambit Declined,4
5uNNVd3c,True,67,resign,black,10+0,little---a,1464,tabellaria,1495,Ruy Lopez: Exchange Variation |  Normal Variation,9
aGVLNoTY,True,21,mate,white,10+0,tabellaria,1470,little---a,1475,King's Pawn Game: Damiano Defense,4
W4eyc9dH,True,14,mate,black,10+0,pasch0s,1490,tabellaria,1440,Italian Game: Schilling-Kostic Gambit,6
l2My0J1h,False,71,resign,white,15+15,nadanadora,1611,xad55toque,1974,Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation,18
eRHQGmr2,True,72,outoftime,black,10+0,nadanadora,1611,xtreh,1945,Nimzo-Indian Defense: Ragozin Variation,8
D45fTp2y,True,62,resign,black,10+0,vpull9,1584,nadanadora,1611,English Opening: Symmetrical Variation |  Anti-Benoni Variation,5
lTOKfWMv,True,48,resign,black,10+0,ramzaid,1942,nadanadora,1611,Van't Kruijs Opening,1
sd7oPNum,True,6,outoftime,black,10+2,mejjes,1217,nadanadora,1611,Four Knights Game,6
xLmd5oZZ,True,69,draw,draw,20+0,nadanadora,1611,qaisahleyorof,2059,Semi-Slav Defense: Chigorin Defense,12
T3gAyyeH,True,72,resign,white,15+15,nadanadora,1611,googol100,1478,Sicilian Defense: Quinteros Variation,4
HDPjH5bD,True,40,mate,black,15+15,googol100,1486,nadanadora,1552,King's Pawn Game: Dresden Opening,5
cFSW3SMi,True,29,mate,white,15+15,nadanadora,1453,googol100,1496,Modern Defense,2
wsNnVC6Y,True,44,resign,white,15+15,nadanadora,1340,gatorman,1326,English Defense #2,2
UxvU6EN4,True,59,mate,white,10+0,corvusossifragus,1532,nadanadora,1500,French Defense: Steinitz Attack,3
mjXUQnww,True,115,resign,white,10+0,doom12384,1560,ramirorldn,1557,King's Gambit Accepted |  Fischer Defense,6
lC84DiKq,True,70,resign,black,10+0,doom12384,1571,vektor-mw,1577,Bird Opening: Dutch Variation,2
A17jdHS8,True,36,resign,black,10+0,doom12384,1580,eze33,1617,Bird Opening,2
t5ixT6HN,True,83,resign,white,10+0,quarks_sparks,1531,doom12384,1593,Four Knights Game: Gunsberg Variation,7
8uZRNw8n,True,99,draw,draw,10+0,lagos16,1449,doom12384,1597,Four Knights Game: Ranken Variation,9
vwQzM7Sg,True,43,resign,white,10+0,pepe100,1743,doom12384,1604,King's Gambit Accepted |  Schallopp Defense,6
I4zyNfPo,True,89,resign,white,10+0,runmael,1604,doom12384,1614,Four Knights Game: Spanish Variation |  Classical Variation,8
6eQ92lsE,True,96,resign,black,10+0,nitegazer,1550,doom12384,1605,Queen's Pawn Game: Mason Attack,3
8BLA0IOl,False,116,mate,black,10+0,pipppone,1630,doom12384,1605,Petrov's Defense #5,8
pMcUNK5E,False,78,mate,black,15+0,dimalesh,1475,doom12384,1605,Hungarian Opening,1
Kzq2t2lB,False,77,mate,white,15+0,doom12384,1605,dimalesh,1475,Bird Opening,1
a0VRhASu,False,70,mate,black,15+0,dimalesh,1475,doom12384,1605,King's Pawn Opening: 2.b3,3
5gymGRgt,False,27,resign,white,10+0,augustbecarre,1570,doom12384,1605,Russian Game: Cochrane Gambit,7
Vyrkyifp,False,102,resign,black,10+0,doom12384,1605,jejeh,1500,Bird Opening,1
exEzRx87,False,21,resign,white,10+0,jejeh,1500,doom12384,1605,Four Knights Game: Italian Variation |  Noa Gambit,9
i3YfxFdL,False,33,resign,white,10+0,doom12384,1605,jejeh,1500,Bird Opening,1
8ctKV1wh,False,74,resign,black,10+0,raavi,1513,doom12384,1605,Russian Game: Urusov Gambit,5
jVXtr42v,True,65,resign,white,25+5,ernestillo,1790,bwalmer,1874,Polish Opening,1
ZXM2sX4y,True,81,resign,white,25+5,bwalmer,1864,ajaysharma261253,1805,Sicilian Defense: Closed Variation |  Fianchetto Variation,5
UFKSc5hH,True,45,resign,black,25+5,atilioss,1496,bwalmer,1861,Indian Game: Tartakower Attack,3
jhA7bDVC,True,52,resign,white,25+5,bwalmer,1851,yura_kudelia_12,1853,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
vc2eo2Sh,True,51,resign,white,10+0,spendius,1861,bwalmer,1863,Caro-Kann Defense,4
WgPBuJD6,True,48,draw,draw,10+0,tfeng,1618,wahana81,1609,French Defense: Knight Variation,3
WtFUCKgj,True,20,resign,black,10+0,wahana81,1620,tfeng,1607,Van't Kruijs Opening,1
EQDn1BA7,True,50,mate,black,10+0,tfeng,1621,ilkayus,1496,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
AbDhfpnX,True,98,resign,black,10+0,tfeng,1633,thesmallbang,1581,Philidor Defense #3,5
Ger5Zno3,True,106,mate,black,10+0,thesmallbang,1623,tfeng,1623,Ruy Lopez: Cozio Defense,6
JHH8PcNq,True,19,resign,white,10+0,tfeng,1612,mikeu,1614,Italian Game,5
8Ie5Oesp,True,22,resign,white,10+0,famiss11,1605,tfeng,1624,Italian Game: Giuoco Pianissimo |  Normal,8
HN5jnzyI,True,114,draw,draw,10+0,bishopkerry01,1693,tfeng,1621,Indian Game: West Indian Defense,4
GRAng26s,True,69,resign,black,10+0,tfeng,1631,bishopkerry01,1684,Sicilian Defense,4
TaaLCuw6,True,34,mate,black,10+0,vineetg101,1636,tfeng,1619,Italian Game: Classical Variation |  Closed Variation,8
R2JFua6L,True,40,mate,black,10+0,tfeng,1613,kei0075,1617,Italian Game: Two Knights Defense |  Traxler Counterattack,8
LcPvndOa,True,108,resign,black,10+0,tfeng,1627,facurezzo,1495,Italian Game: Hungarian Defense,6
oWSctoZp,True,27,resign,white,10+0,facurezzo,1480,tfeng,1643,Bishop's Opening,3
m793jf7F,True,63,resign,white,10+0,tfeng,1631,wahidmahmom90,1652,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
UaulsArt,True,31,resign,white,10+0,toniors,1687,tfeng,1641,Ponziani Opening,5
EL3LK94E,True,71,resign,white,10+0,tfeng,1630,marcel55,1638,Italian Game: Anti-Fried Liver Defense,6
PcXdgcJJ,True,92,mate,black,10+0,locomotora,1414,tfeng,1624,Ruy Lopez: Cozio Defense,6
XGG3VNC9,True,47,mate,white,10+0,tfeng,1619,locomotora,1419,Italian Game: Two Knights Defense |  Knight Attack,7
n1hgevhj,True,56,resign,black,10+0,tfeng,1629,ewama,1659,Petrov's Defense #2,5
q5P7mAB4,True,48,resign,white,10+0,ewama,1649,tfeng,1639,Bishop's Opening,3
sl4N6t22,True,124,resign,black,10+0,marcospe1964,1677,tfeng,1627,Polish Opening,1
DhoFXYNH,True,49,mate,white,10+0,fox22634,1705,tfeng,1636,Scotch Game: Classical Variation,8
q6FmC8Id,True,64,resign,black,10+0,tfeng,1647,traverru,1635,Sicilian Defense: Najdorf Variation,13
2CvZyh4h,True,29,resign,white,10+0,tfeng,1637,tmanu,1627,Italian Game: Classical Variation #2,7
Psin3ost,True,45,resign,white,10+0,tfeng,1626,mstelles,1631,Italian Game,5
AaSSYIy6,True,96,resign,black,10+0,micmeta,1602,tfeng,1615,King's Gambit Accepted |  Fischer Defense,6
0lWtXgXo,True,92,resign,black,10+0,shafer24,1634,tfeng,1603,Bishop's Opening,3
IC0EFtA5,True,40,mate,black,10+0,ironboy,1611,tfeng,1591,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
L8gPU593,True,123,mate,white,10+0,tfeng,1579,ironboy,1623,Italian Game: Giuoco Piano |  Aitken Variation,19
0PVGpBvD,True,129,mate,white,10+0,hetismogelijk,1995,tfeng,1581,King's Indian Attack: Symmetrical Defense,4
2icRDIZI,True,120,mate,black,10+0,bomardan,1589,tfeng,1569,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack,9
ktRhE4Ky,True,71,draw,draw,10+0,tfeng,1570,rmorais23,1555,Italian Game: Anti-Fried Liver Defense,6
5AYA7mBv,True,97,mate,white,10+0,tfeng,1559,eyany,1557,French Defense: Knight Variation,3
qGThbTuM,True,60,resign,white,10+0,eyany,1546,tfeng,1571,Indian Game,2
pLR3kRgy,True,57,resign,white,10+0,dandisd,1550,tfeng,1567,Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation,6
EdKqO9z1,True,38,resign,white,5+7,tfeng,1560,agusfil,1419,Caro-Kann Defense: Advance Variation,5
sAjNrfSm,True,111,resign,white,8+0,yalicapkini,1840,tfeng,1564,Scotch Game: Haxo Gambit,8
BON8sFeZ,True,119,resign,black,10+0,guber1962,1660,tfeng,1549,East Indian Defense,4
PREaBSqk,True,33,mate,white,10+0,tfeng,1534,gardoim,1678,Philidor Defense,5
CmAh08GF,True,32,resign,white,10+0,tarekjrd,1789,tfeng,1538,Blumenfeld Countergambit #2,6
FpZiajAh,True,96,resign,black,15+0,rajapirka,1841,tienc12345,1921,Center Game: Berger Variation,8
uFREIMDF,True,92,draw,draw,8+10,tienc12345,1926,elham1,1737,Zukertort Opening: Queenside Fianchetto Variation,2
4Wozw7Zh,True,64,resign,black,8+2,albinas,1629,tienc12345,1887,Queen's Pawn Game #2,3
GIoSZf5k,True,10,resign,black,5+5,valmasia3,1860,tienc12345,1712,King's Gambit Accepted |  King's Knight Gambit,7
9r2yzwRq,True,85,resign,white,20+8,tienc12345,1500,dmitriy8888,1568,Reti Opening: Reti Accepted,4
e4UoYNOg,True,40,resign,black,10+0,joselito-carnaval,1780,arjunshenoyk,2132,Sicilian Defense: Najdorf Variation,10
sn4zdyQb,True,58,resign,black,10+0,rustam9,966,iamasd1,1124,Scandinavian Defense,2
ppPlxT3Q,True,26,outoftime,black,15+15,halma,884,rustam9,951,Nimzo-Larsen Attack: Modern Variation,2
D0idNTxu,True,4,outoftime,black,15+15,rustam9,945,b3nszy,1070,King's Knight Opening,3
yTbYtCF6,True,118,mate,black,10+0,rustam9,971,bohne,1149,King's Pawn Game: Nimzowitsch Defense,3
AEIBxJhK,True,11,mate,white,15+15,cris865,1238,rustam9,985,Van't Kruijs Opening,1
mwcADhNn,True,163,outoftime,draw,10+0,rustam9,972,granham,1247,English Opening: King's English Variation,2
ygHSZzNE,True,95,mate,white,10+0,bilabrin,1107,rustam9,961,Nimzowitsch Defense: Mikenas Variation,4
9MESu3hH,True,37,resign,black,10+0,rustam9,974,fiksse,1129,Queen's Pawn Game: Chigorin Variation,3
tBXOrjlO,True,101,mate,white,10+2,raza00,1203,rustam9,970,Center Game #2,3
J5DYrnEf,True,80,outoftime,black,10+0,rustam9,998,juniohispano,937,French Defense: Pelikan Variation,5
o5ZRUXrY,True,78,resign,black,10+0,rustam9,1016,rainbowstream,1126,Van't Kruijs Opening,1
e5CGewyU,True,89,outoftime,draw,10+0,rustam9,1025,madmadge,1153,French Defense: Mediterranean Defense,4
fV2cuf3p,True,42,mate,black,10+0,rustam9,1047,brainsurgery,1151,Queen's Pawn Game: Chigorin Variation,4
baOLL2ej,True,8,outoftime,black,10+0,gabriel_ml,998,rustam9,1016,Ponziani Opening: Romanishin Variation,6
tHHd8ejz,True,101,outoftime,white,10+0,gus247,1127,rustam9,1044,King's Pawn Game: Wayward Queen Attack,3
E9Es660b,True,65,outoftime,white,10+0,rustam9,1020,cromanoide,1200,Queen's Pawn Game: Zukertort Variation,3
0Hl7FLEs,True,60,mate,black,10+0,rustam9,1069,ck666,1071,Queen's Pawn Game: Symmetrical Variation,4
6pOeX4hN,True,71,draw,draw,10+0,ck666,1071,rustam9,1068,Queen's Pawn Game: Mason Attack,3
zALflmF8,True,44,resign,black,10+0,rustam9,1115,davidmcdavidface,1223,Queen's Pawn Game: Chigorin Variation,4
F8euV2Zp,True,20,resign,black,10+0,rustam9,1190,danst3rs,1213,Queen's Pawn Game: Chigorin Variation,4
VC0euQZC,True,41,resign,white,10+0,sergeares,1337,rustam9,1337,King's Knight Opening,3
F0rtsvLh,True,40,resign,black,10+0,rustam9,1500,mijndochterenik2151,1500,Scandinavian Defense,2
vI6soB0y,True,27,resign,white,25+25,olaih85,1500,wk2407,1571,Philidor Defense: Exchange Variation #2,7
RHqtUgcA,True,59,resign,black,15+10,spikyturtle,1367,josepoliutla,1866,Van't Kruijs Opening,1
pCdIqYQn,True,19,mate,white,10+0,lodowy,1590,spikyturtle,1373,Owen Defense,2
7DyaFpEQ,True,50,mate,black,10+0,spikyturtle,1377,vitruvio,1667,Hungarian Opening,1
gDy9stbN,True,34,resign,black,10+0,master22ar,1558,spikyturtle,1358,Ruy Lopez: Closed Variations |  Rosen Attack,15
4C9wlcMh,True,15,mate,white,5+8,rfabian,1476,spikyturtle,1367,Owen Defense,2
J2JnXESd,True,52,resign,black,5+8,spikyturtle,1376,rfabian,1469,Van't Kruijs Opening,1
fYXWmMQo,True,65,mate,white,5+8,rfabian,1460,spikyturtle,1386,Owen Defense,2
0izXEQL0,True,67,resign,white,10+0,spikyturtle,1372,chess133,1408,Philidor Defense #3,5
C7ZN9Vt6,True,31,resign,black,5+5,spikyturtle,1373,zuzino,2148,Sicilian Defense: French Variation,4
nXAMBzZC,False,130,mate,black,8+0,senormontypants,1500,jutton1,1395,French Defense #2,2
PDmTWzdY,True,125,mate,white,8+0,pllm,1382,jutton1,1414,French Defense: Exchange Variation,5
l33LvAGO,True,76,resign,black,15+5,ahmedham,1320,jutton1,1400,French Defense: Knight Variation,3
VVMmBXVj,True,121,resign,white,15+5,jutton1,1383,ahmedham,1330,Torre Attack #2,3
J7LsFrHs,False,53,resign,white,30+0,jutton1,1383,febozn,1242,Queen's Pawn Game: Zukertort Variation,3
nrOeTNGE,True,116,outoftime,black,16+0,agabek1948,1469,jutton1,1357,French Defense: Advance Variation |  Paulsen Attack,9
o8It5NwS,False,47,resign,white,25+0,deekay17,959,jutton1,1357,Creepy Crawly Formation: Classical Defense,4
KYR2S7f1,False,53,resign,white,25+0,jutton1,1357,deekay17,959,Queen's Pawn Game: Mason Attack,3
lUfS2I5H,False,76,mate,black,25+0,deekay17,959,jutton1,1357,Creepy Crawly Formation: Classical Defense,4
9GK7Wbwa,True,110,draw,draw,15+10,cagliostro97,1588,metaxas,1691,Italian Game: Giuoco Pianissimo |  Normal,8
RQKVDRu3,True,67,mate,white,15+3,cagliostro97,1541,gennai,1586,Sicilian Defense: Accelerated Dragon |  Modern Variation,9
gzD3S9qf,True,17,resign,white,30+5,cagliostro97,1517,fora-franc,1320,Elephant Gambit,4
aqIy0Ek9,True,39,mate,white,25+15,putin55,1569,cagliostro97,1569,Nimzo-Larsen Attack: Classical Variation,2
F9LhXEvk,True,94,resign,black,30+0,qc-patzer,1563,cagliostro97,1498,French Defense: Tarrasch Variation,5
scqVJjj2,True,37,resign,white,10+10,robbm,1903,cagliostro97,1512,Nimzo-Indian Defense: Ragozin Variation,8
BoBZJpRS,True,37,mate,white,20+0,andrea78,1612,energique,1450,Caro-Kann Defense: Exchange Variation,5
5VAOl0rA,False,34,resign,white,15+15,sumipcg,1327,energique,1450,Caro-Kann Defense: Hillbilly Attack,3
TMNMnaD7,False,41,outoftime,white,10+0,jonikss,1245,energique,1450,Caro-Kann Defense: Advance Variation,5
ERl5w1Lb,False,30,resign,black,15+7,rolando6,1921,energique,1451,Latvian Gambit,4
XLvG0Fxw,True,51,resign,white,10+0,mahdifoladi,1462,energique,1464,Global Opening,3
kI6eU49k,True,79,mate,white,10+0,energique,1450,transporter7506,1486,King's Gambit Accepted |  Bishop's Gambit |  Lopez Defense,6
wbR4KA2i,True,83,resign,white,10+0,energique,1439,p4i2p0e,1418,King's Gambit Accepted |  Bishop's Gambit,5
eTcONlGD,True,14,resign,black,8+8,adcz,1728,sreeraman,1500,Italian Game: Two Knights Defense,6
AFrSI2mE,True,21,resign,white,10+0,gardydlshad,1547,kyanh,1563,Alekhine Defense: Scandinavian Variation,4
Of7utwYA,True,47,resign,white,10+0,sergipechess,1863,kyanh,1567,Alekhine Defense,2
MbJQrZqR,True,38,resign,white,10+0,kyanh,1559,alexharut,1423,Horwitz Defense,2
57CfXLeQ,True,34,resign,black,10+0,kyanh,1570,almanya_online,1611,Modern Defense: Geller's System,7
6jtIjE2R,True,39,resign,white,10+0,erhancn,1562,kyanh,1582,Alekhine Defense,6
jsfpSHaf,True,43,resign,white,5+9,kyanh,1576,sabir747,1386,Queen's Pawn Game: Mason Attack,3
CPDDgugd,True,41,mate,white,5+8,hilarious2022,1353,kyanh,1595,Caro-Kann Defense: Accelerated Panov Attack,3
RXnpG2TZ,True,49,resign,white,16+7,kyanh,1591,nasa179,1326,Queen's Pawn Game: Mason Attack,3
FgNBqN3z,True,38,outoftime,black,10+10,ahmadsan,1560,kyanh,1580,Alekhine Defense: Scandinavian Variation,4
ploTbJ6s,True,70,outoftime,black,5+5,petrinja1,1727,kyanh,1574,Scandinavian Defense: Modern Variation #2,4
hbxnJvqu,True,48,resign,black,10+0,kyanh,1579,ashis_ch,1841,Indian Game: East Indian Defense,4
eZH6krXF,True,50,resign,black,10+0,luckynrone,1877,kyanh,1558,French Defense: Steinitz Variation #2,11
qKXrw2ki,True,57,resign,white,10+0,kyanh,1536,trippinboris,1962,Trompowsky Attack,3
FhfFRSoX,True,148,outoftime,draw,10+0,kyanh,1529,fivetimes,1763,Queen's Pawn Game: Mason Attack,3
EHmTVpmX,True,62,mate,black,10+7,sadecebeyaz,1590,kyanh,1515,Scandinavian Defense: Modern Variation #2,4
XUuJhAEP,True,29,resign,white,10+0,samba_rei,1653,kyanh,1522,Dutch Defense,2
1CEn79ih,True,52,mate,black,10+0,manikandan_25,1675,kyanh,1505,Scandinavian Defense: Panov Transfer,6
EHODQ73d,True,26,mate,black,10+0,nandito_messi,1547,kyanh,1491,Scandinavian Defense: Panov Transfer,6
Wt4pO0yV,True,59,resign,black,10+0,kyanh,1507,nightshade7,1399,Englund Gambit,2
37DIkyQP,True,2,draw,draw,10+0,marianocharly,1641,kyanh,1502,Scandinavian Defense,2
BThm18qK,True,195,draw,draw,10+0,kyanh,1496,tossinov,1703,London System,5
IgqWb3wU,True,56,resign,black,10+0,martinlutherking,1482,kyanh,1484,Scandinavian Defense: Modern Variation #2,4
TAdphcbm,True,40,resign,black,10+0,kyanh,1486,timur-30,1909,Modern Defense,2
63lPam9c,True,31,mate,white,10+0,mat-chess,1919,kyanh,1488,English Opening: Caro-Kann Defensive System,2
I400IkFs,True,60,resign,black,10+0,kyanh,1488,vikingo31,2192,Indian Game,2
Q9Bk2G35,True,45,resign,white,10+0,kyanh,1470,avonskillstreet,1684,Queen's Pawn Game: Mason Attack,3
irRJlNd6,True,63,draw,draw,5+8,kyanh,1465,herbertfj,1659,Dutch Defense: Fianchetto Attack,3
bubeMcp6,True,17,resign,white,10+0,gucanni,1586,kyanh,1473,Queen's Pawn Game: London System,5
pxoOFfHH,True,34,resign,white,10+0,nickm3,1548,kyanh,1488,Alekhine Defense,6
